file,Chamber,incapacitation,date,group,rep,genotype,cross,set_id,backg_id,Gname
2021-04-21_RNAi-60071.25750-3_group1_24,24,140.133,2021-04-21,group1,3,60071,25750,60071_25750,attP40,FBgn0038850
2021-04-21_RNAi-60071.25750-3_group1_26,26,100.332,2021-04-21,group1,3,60071,25750,60071_25750,attP40,FBgn0038850
2021-04-21_RNAi-60071.25750-3_group1_27,27,111.471,2021-04-21,group1,3,60071,25750,60071_25750,attP40,FBgn0038850
2021-04-21_RNAi-60071.25750-3_group1_28,28,184.359,2021-04-21,group1,3,60071,25750,60071_25750,attP40,FBgn0038850
2021-04-21_RNAi-60071.25750-3_group1_29,29,205.122,2021-04-21,group1,3,60071,25750,60071_25750,attP40,FBgn0038850
2021-04-21_RNAi-60071.25750-3_group1_30,30,171.278,2021-04-21,group1,3,60071,25750,60071_25750,attP40,FBgn0038850
2021-04-21_RNAi-61174.25750-3_group1_20,20,144.381,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.25750-3_group1_21,21,140.205,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.25750-3_group1_22,22,93.283,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.25750-3_group1_23,23,77.249,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.25750-3_group1_24,24,129.233,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.25750-3_group1_26,26,138.402,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.25750-3_group1_27,27,71.439,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.25750-3_group1_28,28,87.598,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.25750-3_group1_29,29,114.333,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.25750-3_group1_30,30,110.124,2021-04-21,group1,3,61174,25750,61174_25750,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_20,20,59.084,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_21,21,107.134,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_22,22,90.475,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_23,23,52.245,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_24,24,91.062,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_26,26,63.117,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_27,27,81.192,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_28,28,77.404,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_29,29,70.054,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-21_RNAi-61174.3954-3_group1_30,30,129.306,2021-04-21,group1,3,61174,3954,61174_3954,attP40,FBgn0038849
2021-04-22_RNAi-44425.3954-3_group1_17,17,119.2,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-44425.3954-3_group1_18,18,130.321,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-44425.3954-3_group1_19,19,135.594,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-44425.3954-3_group1_20,20,163.453,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-44425.3954-3_group1_21,21,143.406,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-44425.3954-3_group1_29,29,144.01,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-44425.3954-3_group1_30,30,171.388,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-44425.3954-3_group1_31,31,178.376,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-44425.3954-3_group1_32,32,107.233,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-44425.3954-3_group1_33,33,161.029,2021-04-22,group1,3,44425,3954,44425_3954,attP40,Cortactin
2021-04-22_RNAi-55183.25750-3_group1_17,17,199.204,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.25750-3_group1_18,18,210.158,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.25750-3_group1_19,19,223.169,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.25750-3_group1_20,20,162.261,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.25750-3_group1_21,21,93.23,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.25750-3_group1_29,29,124.241,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.25750-3_group1_30,30,163.358,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.25750-3_group1_31,31,109.299,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.25750-3_group1_32,32,92.053,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.25750-3_group1_33,33,111.338,2021-04-22,group1,3,55183,25750,55183_25750,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_17,17,173.304,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_18,18,142.382,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_19,19,181.491,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_20,20,91.592,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_21,21,123.387,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_29,29,168.129,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_30,30,146.314,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_31,31,156.506,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_32,32,108.098,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-55183.51941-3_group1_33,33,137.245,2021-04-22,group1,3,55183,51941,55183_51941,attP40,r-1
2021-04-22_RNAi-58111.25750-3_group1_17,17,198.505,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-58111.25750-3_group1_18,18,118.095,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-58111.25750-3_group1_19,19,172.599,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-58111.25750-3_group1_20,20,34.332,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-58111.25750-3_group1_21,21,69.375,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-58111.25750-3_group1_29,29,119.245,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-58111.25750-3_group1_30,30,164.217,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-58111.25750-3_group1_31,31,200.314,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-58111.25750-3_group1_32,32,114.522,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-58111.25750-3_group1_33,33,113.476,2021-04-22,group1,3,58111,25750,58111_25750,attP40,AnxB9
2021-04-22_RNAi-60119.25750-3_group1_17,17,239.481,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.25750-3_group1_18,18,123.365,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.25750-3_group1_19,19,157.497,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.25750-3_group1_20,20,91.081,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.25750-3_group1_21,21,182.442,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.25750-3_group1_29,29,116.439,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.25750-3_group1_30,30,97.247,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.25750-3_group1_31,31,103.174,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.25750-3_group1_32,32,99.076,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.25750-3_group1_33,33,65.132,2021-04-22,group1,3,60119,25750,60119_25750,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_17,17,239.378,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_18,18,205.175,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_19,19,210.343,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_20,20,212.505,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_21,21,176.204,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_29,29,151.552,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_30,30,199.474,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_31,31,163.034,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_32,32,225.337,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-22_RNAi-60119.3954-3_group1_33,33,181.296,2021-04-22,group1,3,60119,3954,60119_3954,attP40,FBgn0038852
2021-04-23_RNAi-58111.3954-3_group1_20,20,131.198,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-04-23_RNAi-58111.3954-3_group1_21,21,95.014,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-04-23_RNAi-58111.3954-3_group1_22,22,124.375,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-04-23_RNAi-58111.3954-3_group1_23,23,103.173,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-04-23_RNAi-58111.3954-3_group1_24,24,92.466,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-04-23_RNAi-58111.3954-3_group1_26,26,100.388,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-04-23_RNAi-58111.3954-3_group1_27,27,113.428,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-04-23_RNAi-58111.3954-3_group1_28,28,116.137,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-04-23_RNAi-58111.3954-3_group1_29,29,125.557,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-04-23_RNAi-58111.3954-3_group1_30,30,184.39,2021-04-23,group1,3,58111,3954,58111_3954,attP40,AnxB9
2021-06-16_RNAi-35027.3954-1_group1_20,20,141.427,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-35027.3954-1_group1_21,21,98.407,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-35027.3954-1_group1_22,22,125.459,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-35027.3954-1_group1_23,23,124.248,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-35027.3954-1_group1_24,24,78.259,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-35027.3954-1_group1_26,26,77.175,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-35027.3954-1_group1_27,27,92.318,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-35027.3954-1_group1_28,28,72.455,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-35027.3954-1_group1_29,29,120.441,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-35027.3954-1_group1_30,30,106.318,2021-06-16,group1,1,35027,3954,35027_3954,attP2,FBgn0038853
2021-06-16_RNAi-50656.25750-1_group1_20,20,30.333,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-50656.25750-1_group1_21,21,39.029,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-50656.25750-1_group1_22,22,50.279,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-50656.25750-1_group1_23,23,44.269,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-50656.25750-1_group1_24,24,36.295,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-50656.25750-1_group1_26,26,44.269,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-50656.25750-1_group1_27,27,35.15,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-50656.25750-1_group1_28,28,38.533,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-50656.25750-1_group1_29,29,27.523,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-50656.25750-1_group1_30,30,20.268,2021-06-16,group1,1,50656,25750,50656_25750,attP2,FBgn0038851
2021-06-16_RNAi-36304-1_group1_20,20,108.185,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-16_RNAi-36304-1_group1_21,21,98.045,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-16_RNAi-36304-1_group1_22,22,87.377,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-16_RNAi-36304-1_group1_23,23,126.395,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-16_RNAi-36304-1_group1_24,24,73.126,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-16_RNAi-36304-1_group1_26,26,82.056,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-16_RNAi-36304-1_group1_27,27,76.406,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-16_RNAi-36304-1_group1_28,28,97.029,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-16_RNAi-36304-1_group1_29,29,82.056,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-16_RNAi-36304-1_group1_30,30,86.361,2021-06-16,group1,1,36304,NA,36304_NA,"NA","NA"
2021-06-17_RNAi-51411.3954-1_group1_20,20,115.266,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.3954-1_group1_21,21,91.027,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.3954-1_group1_22,22,75.521,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.3954-1_group1_23,23,91.027,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.3954-1_group1_24,24,90.542,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.3954-1_group1_26,26,72.057,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.3954-1_group1_27,27,105.529,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.3954-1_group1_28,28,77.317,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.3954-1_group1_29,29,74.314,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.3954-1_group1_30,30,68.304,2021-06-17,group1,1,51411,3954,51411_3954,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_20,20,69.027,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_21,21,93.116,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_22,22,50.957,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_23,23,66.359,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_24,24,73.464,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_26,26,94.148,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_27,27,72.443,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_28,28,91.433,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_29,29,67.499,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-51411.25750-1_group1_30,30,78.59,2021-06-17,group1,1,51411,25750,51411_25750,attP40,Atpalpha
2021-06-17_RNAi-36303.3954-1_group1_20,20,110.242,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-36303.3954-1_group1_21,21,135.558,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-36303.3954-1_group1_22,22,110.242,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-36303.3954-1_group1_23,23,79.098,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-36303.3954-1_group1_24,24,113.13,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-36303.3954-1_group1_26,26,120.466,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-36303.3954-1_group1_27,27,119.347,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-36303.3954-1_group1_28,28,96.363,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-36303.3954-1_group1_29,29,97.461,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-36303.3954-1_group1_30,30,108.036,2021-06-17,group1,1,36303,3954,36303_3954,"NA","NA"
2021-06-17_RNAi-3954-1_group1_20,20,68.401,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-17_RNAi-3954-1_group1_21,21,75.279,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-17_RNAi-3954-1_group1_22,22,76.346,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-17_RNAi-3954-1_group1_23,23,96.253,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-17_RNAi-3954-1_group1_24,24,53.186,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-17_RNAi-3954-1_group1_26,26,82.501,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-17_RNAi-3954-1_group1_27,27,100.018,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-17_RNAi-3954-1_group1_28,28,118.428,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-17_RNAi-3954-1_group1_29,29,61.243,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-17_RNAi-3954-1_group1_30,30,118.428,2021-06-17,group1,1,3954,NA,3954_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_20,20,80.372,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_21,21,74.059,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_22,22,89.195,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_23,23,97.368,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_24,24,80.372,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_26,26,65.295,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_27,27,70.063,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_28,28,67.5,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_29,29,74.059,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-19_RNAi-25750-1_group1_30,30,64.162,2021-06-19,group1,1,25750,NA,25750_NA,"NA","NA"
2021-06-23_RNAi-51411.25750-2_group1_20,20,233.476,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-51411.25750-2_group1_21,21,214.446,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-51411.25750-2_group1_22,22,192.407,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-51411.25750-2_group1_23,23,213.442,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-51411.25750-2_group1_24,24,231.286,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-51411.25750-2_group1_26,26,94.397,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-51411.25750-2_group1_27,27,192.407,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-51411.25750-2_group1_28,28,114.171,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-51411.25750-2_group1_29,29,237.302,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-51411.25750-2_group1_30,30,235.247,2021-06-23,group1,2,51411,25750,51411_25750,attP40,Atpalpha
2021-06-23_RNAi-36303.25750-2_group1_20,20,292.297,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303.25750-2_group1_21,21,217.268,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303.25750-2_group1_22,22,178.166,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303.25750-2_group1_23,23,165.157,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303.25750-2_group1_24,24,218.386,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303.25750-2_group1_26,26,162.474,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303.25750-2_group1_27,27,172.295,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303.25750-2_group1_28,28,156.325,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303.25750-2_group1_29,29,271.339,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303.25750-2_group1_30,30,192.022,2021-06-23,group1,2,36303,25750,36303_25750,"NA","NA"
2021-06-23_RNAi-36303-2_group1_20,20,184.275,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36303-2_group1_21,21,57.248,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36303-2_group1_22,22,313.092,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36303-2_group1_23,23,259.233,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36303-2_group1_24,24,138.15,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36303-2_group1_26,26,229.435,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36303-2_group1_27,27,238.522,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36303-2_group1_28,28,202.129,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36303-2_group1_29,29,174.266,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36303-2_group1_30,30,165.51,2021-06-23,group1,2,36303,NA,36303_NA,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_20,20,132.178,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_21,21,173.203,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_22,22,184.514,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_23,23,242.483,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_24,24,203.449,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_26,26,153.268,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_27,27,172.2,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_28,28,180.412,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_29,29,183.339,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
2021-06-23_RNAi-36304.25750-2_group1_30,30,194.371,2021-06-23,group1,2,36304,25750,36304_25750,"NA","NA"
